API Well Number,Year,Operator,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type
31013179870000,2005,"Nornew, Inc.",,1739.0,0.0,12.0,Gas Development
31013179870000,2006,"Nornew, Inc.",,1703.0,0.0,12.0,Gas Development
31013179870000,2007,"Nornew, Inc.",0.0,1862.0,0.0,12.0,Gas Development
31013179870000,2008,"EnerVest Operating, LLC",0.0,1560.0,0.0,12.0,Gas Development
31013179870000,2009,"EnerVest Operating, LLC",0.0,1735.0,0.0,12.0,Gas Development
31013179870000,2010,"EnerVest Operating, LLC",0.0,1837.0,0.0,12.0,Gas Development
31013179870000,2011,"EnerVest Operating, LLC",,1593.0,0.0,12.0,Gas Development
31013179870000,2012,"EnerVest Operating, LLC",0.0,1596.0,0.0,12.0,Gas Development
31013179870000,2013,"EnerVest Operating, LLC",0.0,1525.0,14.0,12.0,Gas Development
31013179870000,2014,"EnerVest Operating, LLC",0.0,1206.36,8.0,12.0,Gas Development
31013179870000,2015,"EnerVest Operating, LLC",0.0,1823.0,0.0,12.0,Gas Development
31013179870000,2016,"EnerVest Operating, LLC",0.0,1697.0,0.0,12.0,Gas Development
31013179870000,2017,"EnerVest Operating, LLC",0.0,1189.0,0.0,12.0,Gas Development
31013179870000,2018,PPP Future Development Inc.,0.0,682.0,0.0,12.0,Gas Development
31013179870000,2019,PPP Future Development Inc.,0.0,948.0,0.0,9.0,Gas Development
31013179880000,1986,"Bounty Holdings, Incorporated",0.0,1791.0,0.0,12.0,Not Listed
31013179880000,1987,"Bounty Holdings, Incorporated",0.0,2216.0,100.0,6.0,Not Listed
31013179880000,1988,"Bounty Holdings, Incorporated",0.0,1419.0,100.0,10.0,GD
31013179880000,1989,"Bounty Holdings, Incorporated",0.0,1292.0,0.0,7.0,GD
31013179880000,1990,"Bounty Group, Inc.",0.0,632.0,249.0,0.0,GD
31013179880000,1991,"Bounty Group, Inc.",0.0,1190.0,290.0,0.0,GD
31013179880000,1992,"Bounty Group, Inc.",0.0,846.0,250.0,12.0,GD
31013179880000,1993,"Nornew, Inc.",0.0,1218.0,168.0,12.0,GD
31013179880000,1994,"Nornew, Inc.",0.0,439.0,2.0,12.0,GD
31013179880000,1995,"Nornew, Inc.",0.0,1608.0,0.0,8.0,GD
31013179880000,1996,"Nornew, Inc.",0.0,48.0,0.0,8.0,GD
31013179880000,1997,"Nornew, Inc.",0.0,530.0,0.0,2.0,GD
31013179880000,1998,"Nornew, Inc.",0.0,734.0,0.0,8.0,GD
31013179880000,1999,"Nornew, Inc.",0.0,591.0,0.0,3.0,GD
31013179880000,2000,"Nornew, Inc.",,1399.0,2.0,8.0,Gas Development
31013179880000,2001,"Nornew, Inc.",,544.0,0.0,7.0,Gas Development
31013179880000,2002,"Nornew, Inc.",,932.0,0.0,12.0,Gas Development
31013179880000,2003,"Nornew, Inc.",0.0,2579.0,0.0,12.0,Gas Development
31013179880000,2004,"Nornew, Inc.",0.0,3747.0,0.0,12.0,Gas Development
31013179880000,2005,"Nornew, Inc.",,3876.0,0.0,12.0,Gas Development
31013179880000,2006,"Nornew, Inc.",,3768.0,0.0,12.0,Gas Development
31013179880000,2007,"Nornew, Inc.",0.0,3381.0,0.0,12.0,Gas Development
31013179880000,2008,"EnerVest Operating, LLC",0.0,2550.0,0.0,12.0,Gas Development
31013179880000,2009,"EnerVest Operating, LLC",0.0,2757.0,0.0,12.0,Gas Development
31013179880000,2010,"EnerVest Operating, LLC",0.0,2470.0,0.0,12.0,Gas Development
31013179880000,2011,"EnerVest Operating, LLC",,2889.0,0.0,12.0,Gas Development
31013179880000,2012,"EnerVest Operating, LLC",0.0,2643.0,0.0,12.0,Gas Development
31013179880000,2013,"EnerVest Operating, LLC",0.0,2388.0,0.0,12.0,Gas Development
31013179880000,2014,"EnerVest Operating, LLC",0.0,2191.03,0.0,12.0,Gas Development
31013179880000,2015,"EnerVest Operating, LLC",0.0,447.0,0.0,12.0,Gas Development
31013179880000,2016,"EnerVest Operating, LLC",0.0,2136.0,0.0,12.0,Gas Development
31013179880000,2017,"EnerVest Operating, LLC",0.0,858.0,0.0,12.0,Gas Development
31013179880000,2018,PPP Future Development Inc.,0.0,201.0,0.0,12.0,Gas Development
31013179880000,2019,PPP Future Development Inc.,0.0,0.0,0.0,0.0,Gas Development
31013179910000,1986,"Trahan Petroleum, Inc.",0.0,0.0,0.0,0.0,Not Listed
31013179910000,1987,"Trahan Petroleum, Inc.",1659.0,1659.0,0.0,4.0,Not Listed
31013179910000,1988,"Trahan Petroleum, Inc.",0.0,3100.0,0.0,10.0,GD
31013179910000,1989,"Trahan Petroleum, Inc.",0.0,2107.0,0.0,10.0,GD
31013179910000,1990,"Trahan Petroleum, Inc.",0.0,1191.0,0.0,7.0,GD
31013179910000,1991,"Trahan Petroleum, Inc.",0.0,1184.0,0.0,8.0,GD
31013179910000,1992,"Trahan Petroleum, Inc.",0.0,1193.0,0.0,12.0,GD
31013179910000,1993,"Trahan Petroleum, Inc.",0.0,963.0,0.0,12.0,GD
31013179910000,1994,"Trahan Petroleum, Inc.",0.0,779.0,0.0,12.0,GD
31013179910000,1995,"Trahan Petroleum, Inc.",0.0,897.0,0.0,12.0,GD
31013179910000,1996,"Trahan Petroleum, Inc.",0.0,1054.0,0.0,12.0,GD
31013179910000,1997,"Trahan Petroleum, Inc.",0.0,614.0,0.0,12.0,GD
31013179910000,1998,"Trahan Petroleum, Inc.",0.0,474.0,35.0,12.0,GD
31013179910000,1999,"Trahan Petroleum, Inc.",0.0,553.0,0.0,12.0,GD
31013179910000,2000,"Kastle Resources Enterprises, Inc.",,416.84,,9.0,Gas Development
31013179910000,2001,"Kastle Resources Enterprises, Inc.",,455.24,0.0,12.0,Gas Development
31013179910000,2002,"Kastle Resources Enterprises, Inc.",,550.17,0.0,,Gas Development
31013179910000,2003,"Kastle Resources Enterprises, Inc.",,339.92,0.0,12.0,Gas Development
31013179910000,2004,"Kastle Resources Enterprises, Inc.",,200.0,0.0,12.0,Gas Development
31013179910000,2005,"Kastle Resources Enterprises, Inc.",0.0,410.0,0.0,9.0,Gas Development
31013179910000,2006,"Kastle Resources Enterprises, Inc.",,457.0,0.0,12.0,Gas Development
31013179910000,2007,"Kastle Resources Enterprises, Inc.",,276.0,20.0,12.0,Gas Development
31013179910000,2008,"Kastle Resources Enterprises, Inc.",0.0,272.0,0.0,12.0,Gas Development
31013179910000,2009,"Kastle Resources Enterprises, Inc.",,232.0,0.0,12.0,Gas Development
31013179910000,2010,"Kastle Resources Enterprises, Inc.",,166.0,0.0,12.0,Gas Development
31013179910000,2011,"Kastle Resources Enterprises, Inc.",,81.0,0.0,12.0,Gas Development
31013179910000,2012,"Kastle Resources Enterprises, Inc.",0.0,18.0,0.0,12.0,Gas Development
31013179910000,2013,"Kastle Resources Enterprises, Inc.",0.0,0.0,0.0,0.0,Gas Development
31013179910000,2014,"Kastle Resources Enterprises, Inc.",0.0,0.0,0.0,0.0,Gas Development
31013179910000,2015,"Kastle Resources Enterprises, Inc.",0.0,0.0,0.0,0.0,Gas Development
31013179910000,2016,"Kastle Resources Enterprises, Inc.",0.0,81.0,0.0,12.0,Gas Development
31013179910000,2017,PPP Future Development Inc.,0.0,421.0,0.0,12.0,Gas Development
31013179910000,2018,PPP Future Development Inc.,0.0,852.0,0.0,12.0,Gas Development
31013179910000,2019,PPP Future Development Inc.,0.0,800.0,0.0,12.0,Gas Development
31013179920000,1986,"Trahan Petroleum, Inc.",0.0,1365.0,0.0,12.0,Not Listed
31013179920000,1987,"Trahan Petroleum, Inc.",0.0,1114.0,0.0,7.0,Not Listed
31013179920000,1988,"Trahan Petroleum, Inc.",0.0,1109.0,0.0,10.0,GD
31013179920000,1989,"Trahan Petroleum, Inc.",0.0,810.0,0.0,10.0,GD
31013179920000,1990,"Trahan Petroleum, Inc.",0.0,391.0,0.0,7.0,GD
31013179920000,1991,"Trahan Petroleum, Inc.",0.0,699.0,0.0,8.0,GD
31013179920000,1992,"Trahan Petroleum, Inc.",0.0,976.0,0.0,12.0,GD
31013179920000,1993,"Trahan Petroleum, Inc.",0.0,741.0,0.0,12.0,GD
31013179920000,1994,"Trahan Petroleum, Inc.",0.0,647.0,0.0,12.0,GD
31013179920000,1995,"Trahan Petroleum, Inc.",0.0,762.0,0.0,12.0,GD
31013179920000,1996,"Trahan Petroleum, Inc.",0.0,502.0,0.0,12.0,GD
31013179920000,1997,"Trahan Petroleum, Inc.",0.0,749.0,0.0,12.0,GD
31013179920000,1998,"Trahan Petroleum, Inc.",0.0,577.0,0.0,12.0,GD
31013179920000,1999,"Trahan Petroleum, Inc.",0.0,732.0,0.0,12.0,GD
31013179920000,2000,"Kastle Resources Enterprises, Inc.",,6659.99,205.0,9.0,Gas Development
31013179920000,2001,"Kastle Resources Enterprises, Inc.",,9500.36,140.0,12.0,Gas Development
31013179920000,2002,"Kastle Resources Enterprises, Inc.",,4192.68,0.0,,Gas Development
31013179920000,2003,"Kastle Resources Enterprises, Inc.",,3258.37,0.0,12.0,Gas Development
31013179920000,2004,"Kastle Resources Enterprises, Inc.",,2981.0,35.0,12.0,Gas Development
31013179920000,2005,"Kastle Resources Enterprises, Inc.",0.0,3166.0,35.0,9.0,Gas Development
31013179920000,2006,"Kastle Resources Enterprises, Inc.",,2657.0,0.0,12.0,Gas Development
31013179920000,2007,"Kastle Resources Enterprises, Inc.",,2543.0,0.0,12.0,Gas Development
31013179920000,2008,"Kastle Resources Enterprises, Inc.",0.0,2095.0,0.0,12.0,Gas Development
31013179920000,2009,"Kastle Resources Enterprises, Inc.",,1976.0,0.0,12.0,Gas Development
31013179920000,2010,"Kastle Resources Enterprises, Inc.",,1811.0,0.0,12.0,Gas Development
31013179920000,2011,"Kastle Resources Enterprises, Inc.",,1893.0,0.0,12.0,Gas Development
31013179920000,2012,"Kastle Resources Enterprises, Inc.",0.0,1313.0,0.0,12.0,Gas Development
31013179920000,2013,"Kastle Resources Enterprises, Inc.",0.0,1026.0,0.0,12.0,Gas Development
31013179920000,2014,"Kastle Resources Enterprises, Inc.",0.0,904.0,0.0,12.0,Gas Development
31013179920000,2015,"Kastle Resources Enterprises, Inc.",0.0,188.0,0.0,12.0,Gas Development
31013179920000,2016,"Kastle Resources Enterprises, Inc.",0.0,6.0,0.0,12.0,Gas Development
31013179920000,2017,PPP Future Development Inc.,0.0,178.0,0.0,12.0,Gas Development
31013179920000,2018,PPP Future Development Inc.,0.0,81.0,0.0,12.0,Gas Development
31013179920000,2019,PPP Future Development Inc.,0.0,129.0,0.0,12.0,Gas Development
31013179930000,1987,"Lenape Resources Corp., The",0.0,11590.0,12540.0,12.0,Not Listed
31013179930000,1988,"Lenape Resources Corp., The",0.0,8057.0,280.0,12.0,GD
31013179930000,1989,"Lenape Resources Corp., The",0.0,5353.0,15.0,12.0,GD
31013179930000,1991,"Lenape Resources Corp., The",0.0,4360.0,310.0,12.0,GD
31013179930000,1992,"Lenape Resources Corp., The",0.0,1595.0,0.0,12.0,GD
31013179930000,1993,"Lenape Resources Corp., The",0.0,727.0,0.0,12.0,GD
31013179930000,1994,KCS Lenape Resources Corp.,0.0,6189.0,200.0,12.0,GD
31013179930000,1995,"Lenape Resources, Inc.",0.0,3933.0,80.0,11.0,GD
31013179930000,1996,"Lenape Resources, Inc.",0.0,2942.0,0.0,12.0,Not Listed
31013179930000,1997,"Lenape Resources, Inc.",0.0,2064.0,40.0,11.0,GD
31013179930000,1998,"Lenape Resources, Inc.",0.0,2173.0,0.0,11.0,Not Listed
31013179930000,1999,"Lenape Resources, Inc.",0.0,1449.0,0.0,12.0,GD
31013179930000,2000,"Lenape Resources, Inc.",0.0,989.0,0.0,12.0,Gas Development
31013179930000,2001,"Lenape Resources, Inc.",0.0,1295.0,0.0,12.0,Gas Development
31013179930000,2002,"Lenape Resources, Inc.",0.0,597.0,70.0,12.0,Gas Development
31013179930000,2003,"Lenape Resources, Inc.",0.0,613.0,0.0,11.0,Gas Development
31013179930000,2004,"Linn Operating, Inc.",0.0,561.0,0.0,12.0,Gas Development
31013179930000,2005,"Linn Operating, Inc.",,70.0,30.0,5.0,Gas Development
31013179930000,2007,"Unbridled Energy USA, Inc.",0.0,692.0,0.0,10.0,Gas Development
31013179930000,2008,Unbridled Energy NY LLC,,732.0,0.0,11.0,Gas Development
31013179930000,2009,Unbridled Energy NY LLC,0.0,364.0,40.0,12.0,Gas Development
31013179930000,2010,"Hayden Harper Energy KA, LLC",,690.0,0.0,12.0,Gas Development
31013179930000,2011,"Hayden Harper Energy KA, LLC",0.0,528.0,0.0,12.0,Gas Development
31013179930000,2012,"Hayden Harper Energy KA, LLC",0.0,564.0,0.0,12.0,Gas Development
31013179930000,2013,"Hayden Harper Energy KA, LLC",0.0,556.0,0.0,12.0,Gas Development
31013179930000,2014,"Hayden Harper Energy KA, LLC",0.0,264.0,0.0,6.0,Gas Development
31013179930000,2015,"K. Petroleum, Inc.",0.0,0.0,0.0,0.0,Gas Development
31013179930000,2016,"K. Petroleum, Inc.",0.0,0.0,0.0,0.0,Gas Development
31013179930000,2017,"K. Petroleum, Inc.",0.0,0.0,0.0,0.0,Gas Development
31013179930000,2018,"K. Petroleum, Inc.",0.0,0.0,0.0,0.0,Gas Development
31013179930000,2019,"K. Petroleum, Inc.",0.0,0.0,0.0,0.0,Gas Development
31013179940000,1986,Berea Oil & Gas Corp.,0.0,3676.0,0.0,12.0,Not Listed
31013179940000,1987,Berea Oil & Gas Corp.,0.0,1077.0,12.0,5.0,Not Listed
31013179940000,1988,Berea Oil & Gas Corp.,0.0,0.0,0.0,0.0,GD
31013179940000,1989,Berea Oil & Gas Corp.,0.0,1837.0,1.0,12.0,GD
31013179940000,1990,Berea Oil & Gas Corp.,0.0,267.0,0.0,3.0,GD
31013179940000,1991,"Charrington Creek, Inc,",0.0,100.0,0.0,12.0,GD
31013179940000,1992,"Charrington Creek, Inc,",0.0,100.0,0.0,12.0,GD
31013179940000,1993,"Charrington Creek, Inc,",0.0,100.0,0.0,12.0,GD
31013179940000,1994,"Charrington Creek, Inc,",0.0,0.0,0.0,12.0,GD
31013179940000,1995,"Charrington Creek, Inc,",0.0,100.0,0.0,12.0,GD
31013179940000,1996,"Charrington Creek, Inc,",0.0,0.0,0.0,12.0,GD
31013179940000,1997,"Charrington Creek, Inc,",0.0,100.0,0.0,12.0,GD
31013179940000,1998,"Charrington Creek, Inc,",0.0,0.0,0.0,12.0,GD
31013179940000,1999,"Charrington Creek, Inc,",0.0,0.0,0.0,12.0,GD
31013179940000,2000,"Charrington Creek, Inc,",,0.0,,12.0,Gas Development
31013179940000,2001,"Charrington Creek, Inc,",0.0,0.0,0.0,12.0,Gas Development
31013179940000,2002,"Charrington Creek, Inc,",0.0,,0.0,12.0,Gas Development
31013179940000,2003,"Charrington Creek, Inc,",,,,12.0,Gas Development
31013179940000,2004,"Stedman Energy, Inc.",,1140.0,,6.0,Gas Development
31013179940000,2005,"Stedman Energy, Inc.",,1926.0,0.0,12.0,Gas Development
31013179940000,2006,"Stedman Energy, Inc.",,1686.0,0.0,12.0,Gas Development
31013179940000,2007,"Stedman Energy, Inc.",,1318.0,0.0,12.0,Gas Development
31013179940000,2008,"Stedman Energy, Inc.",,1158.0,0.0,12.0,Gas Development
31013179940000,2009,"Stedman Energy, Inc.",0.0,476.0,0.0,7.0,Gas Development
31013179940000,2010,"Stedman Energy, Inc.",0.0,685.0,50.0,12.0,Gas Development
31013179940000,2011,"Stedman Energy, Inc.",0.0,828.0,0.0,12.0,Gas Development
31013179940000,2012,"Stedman Energy, Inc.",0.0,875.0,50.0,12.0,Gas Development
31013179940000,2013,"Stedman Energy, Inc.",0.0,495.0,0.0,12.0,Gas Development
31013179940000,2014,"Stedman Energy, Inc.",0.0,165.0,100.0,8.0,Gas Development
31013179940000,2015,"Stedman Energy, Inc.",0.0,358.0,150.0,12.0,Gas Development
31013179940000,2016,"Stedman Energy, Inc.",0.0,139.0,0.0,7.0,Gas Development
31013179940000,2017,"Stedman Energy, Inc.",0.0,126.0,50.0,11.0,Gas Development
31013179940000,2018,"Stedman Energy, Inc.",0.0,116.0,0.0,2.0,Gas Development
31013179940000,2019,"Stedman Energy, Inc.",0.0,57.0,0.0,1.0,Gas Development
31013180000000,1986,"Bounty Holdings, Incorporated",0.0,4886.0,0.0,12.0,Not Listed
31013180000000,1987,"Bounty Holdings, Incorporated",0.0,2772.0,100.0,12.0,Not Listed
31013180000000,1988,"Bounty Holdings, Incorporated",2679.0,2679.0,90.0,12.0,GD
31013180000000,1989,"Bounty Holdings, Incorporated",0.0,2601.0,26.0,12.0,GD
31013180000000,1990,"Bounty Group, Inc.",0.0,2581.0,0.0,12.0,GD
31013180000000,1991,"Bounty Group, Inc.",0.0,2048.0,195.0,12.0,GD
31013180000000,1992,"Bounty Group, Inc.",0.0,1614.0,300.0,12.0,GD
31013180000000,1993,"Nornew, Inc.",0.0,1810.0,100.0,12.0,GD
31013180000000,1994,"Nornew, Inc.",0.0,1039.0,68.0,8.0,GD
31013180000000,1995,"Nornew, Inc.",0.0,1280.0,0.0,10.0,GD
31013180000000,1996,"Nornew, Inc.",0.0,491.0,0.0,12.0,GD
31013180000000,1997,"Nornew, Inc.",0.0,824.0,0.0,2.0,GD
31013180000000,1998,"Nornew, Inc.",0.0,928.0,0.0,4.0,GD
31013180000000,1999,"Nornew, Inc.",0.0,665.0,0.0,3.0,GD
31013180000000,2000,"Nornew, Inc.",,820.52,5.0,5.0,Gas Development
31013180000000,2001,"Nornew, Inc.",,1549.0,0.0,12.0,Gas Development
31013180000000,2002,"Nornew, Inc.",,1591.0,0.0,12.0,Gas Development
31013180000000,2003,"Nornew, Inc.",0.0,1813.0,0.0,12.0,Gas Development
31013180000000,2004,"Nornew, Inc.",0.0,1471.0,0.0,12.0,Gas Development
31013180000000,2005,"Nornew, Inc.",,1526.0,0.0,12.0,Gas Development
31013180000000,2006,"Nornew, Inc.",,1671.0,0.0,12.0,Gas Development
31013180000000,2007,"Nornew, Inc.",0.0,1257.0,0.0,11.0,Gas Development
31013180000000,2008,"EnerVest Operating, LLC",0.0,457.0,0.0,7.0,Gas Development
31013180000000,2009,"EnerVest Operating, LLC",0.0,102.0,0.0,12.0,Gas Development
31013180000000,2010,"EnerVest Operating, LLC",0.0,0.0,0.0,0.0,Gas Development
31013180000000,2011,"EnerVest Operating, LLC",,1004.0,40.0,8.0,Gas Development
31013180000000,2012,"EnerVest Operating, LLC",0.0,1472.0,0.0,12.0,Gas Development
31013180000000,2013,"EnerVest Operating, LLC",0.0,1160.0,12.0,11.0,Gas Development
31013180000000,2014,"EnerVest Operating, LLC",0.0,1068.0,6.0,11.0,Gas Development
31013180000000,2015,"EnerVest Operating, LLC",0.0,1074.0,3.0,12.0,Gas Development
31013180000000,2016,"EnerVest Operating, LLC",0.0,985.0,0.0,12.0,Gas Development
31013180000000,2017,"EnerVest Operating, LLC",0.0,1077.0,0.0,12.0,Gas Development
31013180000000,2018,PPP Future Development Inc.,0.0,1369.0,0.0,12.0,Gas Development
31013180000000,2019,PPP Future Development Inc.,0.0,1089.0,0.0,11.0,Gas Development
31013180020000,1986,"Union Drilling, Inc.",0.0,4436.0,0.0,12.0,Not Listed
31013180020000,1987,"Union Drilling, Inc.",0.0,2083.0,20.0,6.0,Not Listed
31013180020000,1988,Equitable Resources Exploraration,0.0,2989.0,0.0,9.0,GD
31013180020000,1989,Equitable Resources Exploraration,0.0,3818.0,0.0,12.0,GD
31013180020000,1990,Equitable Resources Exploraration,0.0,3176.0,3.0,12.0,GD
31013180020000,1991,Equitable Resources Exploraration,0.0,2238.0,5.0,12.0,GD
31013180020000,1992,Equitable Resources Exploraration,0.0,2415.0,11.0,12.0,GD
31013180020000,1993,Equitable Resources Exploraration,0.0,2731.0,0.0,12.0,GD
31013180020000,1994,Equitable Resources Exploraration,0.0,437.0,0.0,9.0,GD
31013180020000,1995,"Nornew, Inc.",0.0,895.0,0.0,4.0,GD
31013180020000,1996,"Nornew, Inc.",0.0,597.0,0.0,4.0,GD
31013180020000,1997,"Nornew, Inc.",0.0,568.0,0.0,1.0,GD
31013180020000,1998,"Nornew, Inc.",0.0,417.0,0.0,1.0,GD
31013180020000,1999,"Nornew, Inc.",0.0,0.0,0.0,0.0,GD
31013180020000,2000,"Nornew, Inc.",,422.3,0.0,0.0,Gas Development
31013180020000,2001,"Nornew, Inc.",,347.0,0.0,0.0,Gas Development
31013180020000,2002,"Nornew, Inc.",,0.0,0.0,0.0,Gas Development
31013180020000,2003,"Nornew, Inc.",0.0,395.0,0.0,0.0,Gas Development
31013180020000,2004,"Nornew, Inc.",0.0,332.0,0.0,0.0,Gas Development
31013180020000,2005,"Nornew, Inc.",,4605.0,0.0,8.0,Gas Development
31013180020000,2006,"Nornew, Inc.",,1005.0,0.0,1.0,Gas Development
31013180020000,2007,"Nornew, Inc.",0.0,2402.0,0.0,12.0,Gas Development
31013180020000,2008,"EnerVest Operating, LLC",0.0,1916.0,0.0,12.0,Gas Development
31013180020000,2009,"EnerVest Operating, LLC",0.0,2034.0,0.0,12.0,Gas Development
31013180020000,2010,"EnerVest Operating, LLC",0.0,2734.0,0.0,12.0,Gas Development
31013180020000,2011,"EnerVest Operating, LLC",,2166.0,0.0,12.0,Gas Development
31013180020000,2012,"EnerVest Operating, LLC",0.0,1599.0,0.0,12.0,Gas Development
31013180020000,2013,"EnerVest Operating, LLC",0.0,0.0,0.0,0.0,Gas Development
31013180020000,2014,"EnerVest Operating, LLC",0.0,1080.99,15.0,11.0,Gas Development
31013180020000,2015,"EnerVest Operating, LLC",0.0,880.0,0.0,12.0,Gas Development
31013180020000,2016,"EnerVest Operating, LLC",0.0,1372.0,0.0,12.0,Gas Development
31013180020000,2017,"EnerVest Operating, LLC",0.0,926.0,0.0,12.0,Gas Development
31013180020000,2018,PPP Future Development Inc.,0.0,0.0,0.0,0.0,Gas Development
31013180020000,2019,PPP Future Development Inc.,0.0,0.0,0.0,0.0,Gas Development
31013180020001,2006,"Nornew, Inc.",,2688.0,0.0,1.0,Gas Development
31013180020001,2007,"Nornew, Inc.",0.0,949.0,0.0,12.0,Gas Development
31013180020001,2008,"Nornew, Inc.",,0.0,0.0,0.0,Gas Development
31013180020001,2009,"Nornew, Inc.",0.0,0.0,0.0,0.0,Gas Development
31013180020001,2010,"Nornew, Inc.",,0.0,0.0,0.0,Gas Development
31013180020001,2011,"Nornew, Inc.",0.0,0.0,0.0,0.0,Gas Development
31013180020001,2013,"EnerVest Operating, LLC",0.0,1548.0,0.0,12.0,Gas Development
31013180020001,2014,"EnerVest Operating, LLC",0.0,0.0,0.0,0.0,Gas Development
31013180020001,2015,"EnerVest Operating, LLC",0.0,0.0,0.0,0.0,Gas Development
31013180020001,2016,"EnerVest Operating, LLC",0.0,0.0,0.0,0.0,Gas Development
31013180020001,2017,"EnerVest Operating, LLC",0.0,0.0,0.0,0.0,Gas Development
31013180020001,2018,PPP Future Development Inc.,0.0,486.0,0.0,12.0,Gas Development
31013180020001,2019,PPP Future Development Inc.,0.0,678.0,0.0,12.0,Gas Development
31013180030000,1986,"Resource Exploration, Inc.",0.0,30955.0,0.0,8.0,Not Listed
31013180030000,1987,"Resource Exploration, Inc.",0.0,12849.0,0.0,7.0,Not Listed
31013180030000,1988,"Resource Exploration, Inc.",0.0,10517.0,0.0,6.0,GD
31013180030000,1989,"Resource America, Inc.",0.0,14950.0,0.0,12.0,GD
31013180030000,1990,"Resource America, Inc.",0.0,10049.0,256.0,12.0,GD
31013180030000,1991,"Resource America, Inc.",0.0,7968.0,551.0,12.0,GD
31013180030000,1992,"Resource America, Inc.",0.0,6486.0,339.0,12.0,GD
31013180030000,1993,"Resource America, Inc.",0.0,4869.0,99.0,12.0,GD
31013180030000,1994,"Resource America, Inc.",0.0,6743.0,135.0,12.0,GD
31013180030000,1995,"Resource America, Inc.",0.0,5351.0,144.0,12.0,GD
31013180030000,1996,"Resource America, Inc.",0.0,4454.0,100.0,12.0,GD
31013180030000,1997,"Resource America, Inc.",0.0,4276.0,0.0,12.0,GD
31013180030000,1998,"Resource America, Inc.",0.0,3565.0,0.0,12.0,GD
31013180030000,1999,"Resource America, Inc.",0.0,3074.0,0.0,12.0,GD
31013180030000,2000,"Resource America, Inc.",,2067.0,,12.0,Gas Development
31013180030000,2001,"Resource America, Inc.",0.0,2866.0,0.0,12.0,Gas Development
31013180030000,2002,"Resource America, Inc.",0.0,2839.0,0.0,12.0,Gas Development
31013180030000,2003,"Resource America, Inc.",0.0,1137.0,0.0,12.0,Gas Development
31013180030000,2004,"Resource Energy, LLC",0.0,1927.0,0.0,12.0,Gas Development
